id,lat,lon,vehicle_type,completed_orders,shift_hours,current_load,rider_call_sign
5128,12.974899,77.602881,cycle,69,3.0,3,HW-544
5129,12.959361,77.584194,bike,35,8.3,0,KB-698
5130,12.984946,77.60426,e-scooter,237,6.9,3,PP-587
5131,12.961173,77.608833,Car,484,7.9,1,KP-389
5132,12.97269,77.594471,bicycle,2466,10.9,2,CX-809
5133,12.976785,77.607411,scooter,379,6.9,2,US-117
5134,12.974832,77.598789,,400,8.8,1,TE-394
5135,12.962319,77.595958,BIKE,420,3.4,0,ZW-488
5136,12.975679,77.585544,bike,2298,8.8,4,TQ-704
5137,12.969702,77.589747,Car,50,3.4,3,BW-492
5138,12.981854,77.57708,bike,16,9.1,2,RN-461
5139,12.964359,77.612608,Bicycle,23,8.5,1,
5140,12.965652,77.601224,4-wheeler,227,0.2,4,XP-373
5141,12.958275,77.576464,bicycle,652,5.3,1,WS-410
5142,12.986476,77.608256,Car,84,7.2,0,ME-632
5143,12.988926,77.583445,CAR,87,0.6,4,LZ-723
5144,12.952511,77.593211,two_wheeler,38,10.0,0,ET-949
5145,12.954977,77.580826,CAR,2761,9.2,3,GT-828
5146,12.982203,77.592427,bicycle,40,0.6,2,FM-462
5147,12.97145,77.603652,CAR,19,4.8,1,ME-488
5148,12.982345,77.580003,Scooter,195,5.9,0,LM-185
5149,12.953386,77.587404,cycle,62,0.7,3,VG-637
5150,12.988504,77.609818,Bike,3335,6.0,1,VC-440
5151,12.96925,77.601087,Bicycle,2998,0.5,0,HS-162
5152,12.96739,77.613789,Bicycle,8,6.8,4,TQ-580
5153,12.965641,77.595466,Bike,3727,4.4,1,HD-924
5154,12.977827,77.593907,,22,6.2,0,ZL-714
5155,12.963625,77.59324,two_wheeler,45,3.1,1,RE-322
5156,12.990555,77.590372,e-scooter,311,9.7,0,JW-317
5157,12.973037,77.575392,two_wheeler,3081,2.7,0,CC-214
5158,12.967676,77.610792,e-scooter,248,8.1,1,EV-388
5159,12.967871,77.6109,cycle,3757,9.0,1,WA-811
5160,0.0,0.0,bike,1125,8.7,0,YQ-153
5161,12.978754,77.577012,BIKE,453,10.9,1,MT-668
5162,12.984054,77.609473,BIKE,36,8.0,1,HG-925
5163,12.965469,77.579259,Car,248,4.5,0,KC-930
5164,12.98801,77.604632,scooter,43,1.3,2,DB-286
5165,12.990079,77.576014,Car,2203,3.3,2,CL-173
5166,12.951967,77.593009,bike,21,4.6,0,UL-169
5167,12.964191,77.593812,Scooter,424,9.5,0,BQ-933
5168,12.982359,77.592574,car,93,3.3,1,VC-427
5169,12.976977,77.611163,Scooter,2744,10.7,4,PE-277
5170,12.976884,77.597407,Scooter,27,3.7,5,EL-986
5171,12.95524,77.614105,4-wheeler,1810,0.8,2,QX-856
5172,12.978076,77.602743,two_wheeler,182,7.0,0,ZJ-844
5173,12.959749,77.595009,Bike,415,3.0,0,RN-282
5174,12.985658,77.607393,Car,2897,0.3,2,DE-409
5175,12.970086,77.58995,CAR,30,10.9,1,XV-106
5176,12.975172,77.58619,car,39,5.7,0,HH-701
5177,12.955466,77.60367,e-scooter,1473,5.1,0,NH-468
5178,12.977414,77.612054,scooter,213,8.4,3,
5179,12.96602,77.580354,4-wheeler,308,6.3,0,LS-916
5180,12.98491,77.585682,scooter,3603,3.0,1,KU-613
5181,12.980171,77.580601,Scooter,2412,7.3,1,NJ-847
5182,12.959093,77.578781,CAR,1974,10.5,3,CV-299
5183,12.97378,77.6059,4-wheeler,36,4.3,2,BA-767
5184,12.966549,77.593614,scooter,475,2.5,4,XY-564
5185,12.974466,77.576568,,3831,0.4,4,MA-246
5186,12.952366,77.57861,bike,630,5.2,1,DQ-528
5187,12.967931,77.59094,Bike,3002,4.5,0,DG-587
5188,12.979156,77.590909,bicycle,2264,9.8,1,GJ-581
5189,12.964391,77.58419,bicycle,295,10.0,4,EH-461
5190,12.959283,77.578235,Scooter,27,4.0,0,
5191,12.973403,77.583638,Bicycle,2094,7.3,3,JK-357
5192,12.969501,77.601798,4-wheeler,14,0.4,2,JB-245
5193,12.987206,77.612657,Car,35,6.0,1,JT-345
5194,12.976099,77.586365,two_wheeler,327,9.8,1,SU-229
5195,12.977376,77.595233,Scooter,449,9.5,0,GE-689
5196,12.95877,77.592061,e-scooter,3773,10.6,0,MF-941
5197,12.985529,77.594548,car,1787,9.1,1,JS-681
5198,12.957008,77.613916,Bicycle,1028,3.8,3,YN-390
5199,12.977352,77.608689,Car,132,10.1,4,
5200,12.9719,77.604593,,73,3.3,4,EP-756
5201,12.955302,77.576867,scooter,300,2.0,2,MF-182
5202,12.976128,77.603523,,397,8.8,0,BK-826
5203,12.975479,77.605723,e-scooter,256,8.0,1,GK-271
5204,12.965147,77.602349,Bicycle,1779,4.4,2,SZ-696
5205,12.977845,77.604766,4-wheeler,25,8.0,1,WJ-970
5206,12.984328,77.613356,bike,3518,8.7,3,CR-664
5207,12.991069,77.609057,Bike,3436,3.1,2,XV-838
5208,12.989524,77.590528,Scooter,15,2.3,2,LK-579
5209,12.962057,77.588838,4-wheeler,226,2.1,2,YU-594
5210,12.980769,77.590467,bike,3025,4.3,0,
5211,12.961161,77.576972,4-wheeler,42,6.0,0,GV-981
5212,0.0,0.0,4-wheeler,131,0.3,3,JR-217
5213,12.952535,77.586529,bike,36,2.3,1,SQ-994
5214,12.952079,77.578855,Bicycle,247,0.1,4,ZE-278
5215,12.968712,77.601447,bicycle,1341,7.5,0,WX-237
5216,12.979203,77.584674,Bike,191,4.8,0,RM-878
5217,12.961829,77.582743,bike,10,3.6,2,EM-515
5218,12.954965,77.608479,cycle,25,8.9,1,WB-553
5219,12.962179,77.584224,two_wheeler,1072,3.7,4,SA-594
5220,12.989403,77.600826,bicycle,254,3.9,2,
5221,12.956244,77.609926,BIKE,445,1.2,2,
5222,12.956363,77.592105,scooter,3212,10.2,0,QE-650
5223,12.954961,77.577318,CAR,32,4.0,1,EA-767
5224,12.976306,77.591684,Scooter,16,2.3,5,WJ-174
5225,12.966902,77.575051,scooter,648,9.2,5,JP-511
5226,12.964605,77.579141,Bicycle,324,5.7,3,
5227,12.98538,77.595145,scooter,451,10.8,1,PW-833
5228,12.95574,77.591632,scooter,12,0.3,0,QU-659
5229,12.972932,77.576062,bike,42,9.2,2,UU-824
5230,12.983234,77.606569,BIKE,24,8.3,1,AE-763
5231,12.986398,77.608172,scooter,3286,7.2,0,ZY-654
5232,12.969849,77.612086,Bicycle,2574,6.5,3,UQ-322
5233,12.952331,77.601183,Scooter,7,3.0,1,
5234,12.956049,77.576771,4-wheeler,281,7.2,2,UC-459
5235,12.955849,77.581969,cycle,474,5.0,1,TK-168
5236,12.97391,77.57476,Scooter,621,4.3,0,YW-609
5237,12.964256,77.583794,Scooter,28,0.9,2,NT-494
5238,12.985847,77.606845,Bike,19,8.9,0,PR-777
5239,12.967267,77.590857,two_wheeler,3613,1.8,0,SZ-779
5240,12.987489,77.597417,car,422,8.7,-1,MY-175
5241,12.974511,77.593174,scooter,41,1.9,2,MD-374
5242,12.975372,77.603837,Scooter,3914,8.1,2,MY-669
5243,12.987949,77.613744,Scooter,3310,5.4,0,LX-108
5244,12.955375,77.591718,bike,361,10.5,2,CP-677
5245,12.985937,77.596522,,2286,9.0,0,GK-823
5246,0.0,0.0,scooter,3661,1.5,1,PJ-660
5247,12.967565,77.580216,4-wheeler,35,9.5,0,QR-823
5248,12.976491,77.607665,Bike,13,9.6,1,GJ-831
5249,12.982487,77.587416,car,1631,9.3,1,ZW-636
5250,12.978289,77.595096,BIKE,38,5.9,1,JY-467
5251,12.984165,77.585523,4-wheeler,2541,8.1,0,LQ-867
5252,12.977585,77.599847,4-wheeler,2498,1.7,1,EG-826
5253,12.967737,77.599968,car,143,2.6,0,LW-294
5254,12.989341,77.613756,Scooter,469,7.3,3,TB-273
5255,12.954856,77.598814,4-wheeler,2487,7.6,3,
5256,12.960755,77.595076,Car,2415,7.6,2,BM-519
5257,12.98769,77.610765,bicycle,31,1.8,0,EM-758
5258,12.988156,77.591003,car,497,10.9,1,GX-945
5259,12.981764,77.577826,scooter,379,7.5,0,
5260,12.958586,77.588761,Bike,3113,10.2,2,BU-158
5261,12.95672,77.606799,scooter,9,10.7,1,WX-670
5262,12.989278,77.584581,Bike,2721,7.3,0,PX-443
5263,12.976111,77.612054,bike,2911,2.5,2,LS-865
5264,12.973317,77.591864,Car,2399,1.7,1,VG-257
5265,12.979772,77.610861,e-scooter,433,4.2,0,ZX-662
5266,12.969492,77.574674,scooter,40,5.0,0,KD-141
5267,12.978185,77.599705,CAR,385,3.5,1,FW-591
5268,12.98693,77.580733,two_wheeler,34,11.0,2,FK-972
5269,12.966723,77.578928,4-wheeler,1065,10.0,3,UX-883
5270,12.961881,77.584415,Scooter,193,1.0,0,MR-460
5271,12.981542,77.603718,bicycle,334,2.9,0,BH-513
5272,12.976314,77.599298,Bike,366,9.8,3,ZJ-143
5273,12.954093,77.606033,Bicycle,280,10.6,1,MC-463
5274,12.982925,77.610779,car,5,5.0,0,BY-891
5275,12.979766,77.609914,bike,22,8.4,1,QT-856
5276,12.97971,77.591149,scooter,1241,5.0,2,PT-750
5277,12.97823,77.593075,e-scooter,2446,1.3,1,RV-931
5278,12.986797,77.579677,car,49,9.6,2,EY-572
5279,12.9599,77.583753,cycle,37,4.3,2,TH-960
5280,12.961641,77.582815,bicycle,12,1.0,0,MF-337
5281,12.969965,77.575752,,49,6.0,1,WN-758
5282,12.956061,77.586748,cycle,15,6.9,1,KE-728
5283,12.972148,77.597386,e-scooter,1545,2.6,0,QJ-347
5284,12.955247,77.608927,Bicycle,1391,10.7,1,
5285,12.967203,77.588242,cycle,420,10.2,2,ZE-389
5286,12.9907,77.614082,scooter,1396,10.6,1,VB-175
5287,12.960039,77.59859,two_wheeler,2700,1.0,3,VS-417
5288,12.953355,77.579421,,246,8.8,2,DM-999
5289,12.97547,77.587081,bicycle,169,5.3,-1,AE-459
5290,12.958839,77.609793,,161,6.2,2,XU-547
5291,12.955177,77.5775,Car,22,4.1,2,
5292,12.973661,77.600259,bike,2646,3.7,1,WU-801
5293,12.977901,77.601522,cycle,266,7.2,3,JH-757
5294,12.954401,77.60665,CAR,5,10.1,3,QS-243
5295,12.986161,77.590489,two_wheeler,2981,10.3,0,HA-402
5296,12.977216,77.613701,car,1186,7.5,2,LE-795
5297,12.978353,77.612871,CAR,3173,3.3,4,RT-218
5298,12.952529,77.602311,e-scooter,40,10.1,0,EM-643
5299,12.966203,77.591646,e-scooter,30,4.0,2,FT-400
5300,12.976601,77.593295,CAR,2092,8.7,2,ZU-319
5301,12.968588,77.580714,bike,46,7.4,1,
5302,12.964116,77.607456,Scooter,332,2.7,3,DJ-224
5303,12.955701,77.610159,Bike,374,16.4,2,UT-277
5304,12.985589,77.585178,BIKE,1391,8.3,1,FD-886
5305,12.988681,77.584978,cycle,441,3.7,2,YU-925
5306,12.991099,77.590062,CAR,35,6.7,1,JJ-949
5307,12.952451,77.577285,4-wheeler,401,2.4,1,LS-812
5308,12.951827,77.592401,scooter,101,1.0,0,FN-725
5309,12.957181,77.610074,e-scooter,233,2.7,2,AY-685
5310,12.971474,77.576119,Bike,293,8.0,0,GD-357
5311,12.952124,77.574935,,3,3.6,4,YU-366
5312,12.955348,77.583243,e-scooter,36,4.8,0,TS-587
5313,12.981805,77.575601,bicycle,11,1.5,1,DX-313
5314,12.989332,77.597175,two_wheeler,278,8.1,2,DJ-832
5315,12.989745,77.609774,BIKE,2043,0.9,0,JJ-688
5316,12.971071,77.581152,Bike,13,7.9,2,QX-892
5317,12.968544,77.590474,Scooter,32,2.2,5,FK-995
5318,12.991372,77.588884,4-wheeler,44,3.0,0,VB-555
5319,12.978746,77.605175,Car,89,9.2,1,SV-162
5320,12.976583,77.587472,CAR,64,6.5,1,PA-178
5321,12.972669,77.610507,cycle,371,3.1,1,AH-352
5322,12.988594,77.604962,Scooter,28,6.1,2,VJ-638
5323,12.956653,77.581999,bike,118,5.1,3,SC-841
5324,12.991083,77.614186,cycle,1542,6.3,4,JT-575
5325,12.952681,77.608405,e-scooter,3788,10.4,0,ML-486
5326,12.953107,77.586691,cycle,2551,10.0,2,
5327,12.988898,77.575123,scooter,42,0.8,0,UX-141
5328,12.96467,77.610309,Scooter,34,4.1,0,EG-738
5329,12.964809,77.604642,Scooter,392,3.4,0,
5330,12.982633,77.600454,Car,16,3.2,3,LV-727
5331,12.965959,77.589064,car,374,3.2,0,ZV-714
5332,12.963965,77.610739,Bike,3146,0.3,1,YP-659
5333,12.971816,77.578715,Car,292,10.8,2,BX-612
5334,12.956316,77.592798,bicycle,31,2.0,2,SN-417
5335,12.979368,77.597173,bicycle,44,10.1,3,SX-446
5336,12.98445,77.579038,scooter,41,4.7,2,
5337,12.984437,77.580577,bicycle,9,0.4,1,
5338,12.962418,77.596343,bike,3718,9.0,0,NY-252
5339,12.955588,77.608633,Car,412,8.7,1,HX-751
5340,12.955549,77.606245,cycle,46,2.6,0,BJ-936
5341,12.966651,77.584823,4-wheeler,436,0.1,2,PR-855
5342,0.0,0.0,Scooter,2749,5.5,1,ZU-422
5343,12.958566,77.579749,Bicycle,445,6.4,1,UB-587
5344,12.989797,77.580171,Bike,308,9.0,5,WJ-337
5345,12.981833,77.595893,BIKE,235,8.5,3,US-644
5346,12.987398,77.574668,Bike,21,0.2,2,MS-934
5347,12.970084,77.611684,Bicycle,2008,6.0,3,CP-311
5348,12.960961,77.580519,4-wheeler,16,9.8,1,QC-352
5349,12.982607,77.595662,Bicycle,111,3.6,1,BJ-417
5350,12.989595,77.576146,4-wheeler,1964,6.8,4,RJ-244
5351,12.957824,77.588092,Car,301,3.6,0,CX-597
5352,12.968231,77.607022,car,8,9.7,0,KT-681
5353,12.957611,77.591626,CAR,49,3.5,0,AQ-547
5354,12.967758,77.59732,Bicycle,1159,3.9,0,
5355,12.979388,77.596102,e-scooter,138,1.3,1,NF-892
5356,12.969561,77.583282,Car,15,5.3,4,BA-556
5357,12.953654,77.612379,bike,1089,2.8,0,RN-257
5358,12.961804,77.581133,4-wheeler,42,10.1,4,EM-738
5359,12.978733,77.594695,,2667,1.7,3,XG-484
5360,12.980112,77.607742,two_wheeler,1192,1.7,1,YG-339
5361,12.977331,77.590854,Bike,69,5.9,1,HS-392
5362,12.991596,77.581239,4-wheeler,937,9.9,1,RY-707
5363,12.989614,77.610031,bike,462,7.8,2,
5364,12.980644,77.610486,Scooter,39,7.5,3,DD-571
5365,12.971484,77.585478,bicycle,3804,9.6,0,YA-838
5366,12.989619,77.612555,Bike,507,8.0,0,FF-597
5367,12.97916,77.575294,Bicycle,1313,7.8,0,XS-816
5368,12.977047,77.584586,cycle,323,3.9,0,QQ-280
5369,12.988787,77.59625,e-scooter,1073,5.1,0,LB-832
5370,12.987968,77.597538,,1162,5.0,2,XP-886
5371,12.960713,77.590141,scooter,1497,7.2,0,LD-169
5372,12.970346,77.606133,car,300,7.8,0,PL-214
5373,12.961729,77.591684,scooter,20,3.1,2,FJ-648
5374,12.956376,77.599204,cycle,451,6.6,1,ZB-382
5375,0.0,0.0,car,260,10.3,2,SB-275
5376,12.972278,77.587903,CAR,445,2.3,3,
5377,12.959372,77.582459,Scooter,75,4.1,1,EF-343
5378,12.95657,77.608365,two_wheeler,2036,4.1,0,CA-839
5379,12.986399,77.588703,BIKE,1670,7.3,2,JJ-872
5380,12.959359,77.574862,Bicycle,8,9.1,0,YR-853
5381,12.968966,77.605739,scooter,705,4.4,0,
5382,12.962445,77.597733,4-wheeler,2508,16.5,0,VP-352
5383,12.957956,77.592011,cycle,1753,6.9,0,LJ-574
5384,12.956878,77.580386,Bicycle,1303,3.1,3,JK-536
5385,12.96975,77.594776,cycle,1990,5.0,4,CB-947
5386,12.974701,77.591939,cycle,3889,6.1,4,GU-871
5387,12.985887,77.603952,two_wheeler,2966,4.8,4,AJ-862
5388,12.973029,77.600006,bicycle,203,6.1,0,NC-622
5389,12.956724,77.603431,Car,1828,6.5,0,XC-826
5390,12.979586,77.60954,bike,3441,5.6,1,QK-983
5391,0.0,0.0,cycle,35,8.6,2,HK-822
5392,12.957298,77.598706,cycle,184,0.4,4,TR-308
5393,12.9694,77.610714,cycle,18,2.7,1,NA-121
5394,12.983874,77.587647,Bicycle,2670,0.8,2,WB-530
5395,12.957979,77.601969,Scooter,300,2.1,2,GD-244
5396,12.95781,77.574944,two_wheeler,16,7.4,3,AD-953
5397,12.97457,77.592197,4-wheeler,336,3.5,0,LM-134
5398,12.963866,77.592494,Bike,3237,1.5,5,LA-582
5399,12.96701,77.592934,Bike,22,5.0,4,LC-140
5400,12.988457,77.582967,Bicycle,33,0.5,0,HQ-544
5401,12.963121,77.580907,4-wheeler,27,4.1,4,YK-998
5402,12.98759,77.575216,bike,89,10.1,2,ZK-619
5403,12.954334,77.60781,Scooter,14,1.0,4,DV-857
5404,12.976604,77.575805,e-scooter,373,0.6,1,
5405,12.990965,77.592057,CAR,945,7.9,1,RR-314
5406,12.966065,77.589896,Car,3414,6.2,2,FT-591
5407,12.981738,77.579077,e-scooter,164,1.4,0,HT-641
5408,12.978659,77.609062,CAR,3317,0.3,2,GZ-252
5409,12.981403,77.575384,two_wheeler,422,3.4,1,XV-901
5410,12.970901,77.582462,,139,10.7,1,TD-396
5411,12.974987,77.591688,Scooter,19,1.8,0,RP-748
5412,12.977645,77.588972,Bicycle,1204,8.6,2,KD-632
5413,12.955295,77.611625,bike,102,6.7,1,
5414,12.970491,77.613249,two_wheeler,9,9.0,0,
5415,12.966547,77.591149,,3547,5.1,1,SC-265
5416,12.986057,77.580545,bicycle,1029,17.3,0,TL-687
5417,12.964579,77.58444,4-wheeler,2218,9.5,2,YE-576
5418,12.988422,77.600255,Scooter,2937,1.4,2,XH-680
5419,12.970307,77.57637,Car,300,0.7,1,AK-825
5420,12.967025,77.59729,two_wheeler,3677,6.3,1,QG-178
5421,12.954521,77.595854,Scooter,1610,2.6,2,ZV-912
5422,12.952434,77.614356,bicycle,322,7.4,2,ZR-510
5423,12.954467,77.599308,Car,446,5.2,0,ME-731
5424,12.971812,77.605808,two_wheeler,240,3.3,1,SF-795
5425,12.976769,77.603287,Bike,432,4.9,2,EJ-431
5426,12.980808,77.584908,e-scooter,2586,6.9,2,WQ-294
5427,12.961492,77.611491,e-scooter,30,5.3,2,UA-853
5428,12.986458,77.601925,BIKE,1118,7.6,0,MB-241
5429,12.95293,77.584179,CAR,3735,3.8,0,RE-864
5430,12.956353,77.579941,scooter,35,0.8,0,NM-798
5431,12.963912,77.595089,BIKE,492,6.5,3,CJ-179
5432,12.981803,77.611166,CAR,13,1.9,2,FE-593
5433,12.965221,77.610255,Bicycle,28,2.4,2,LF-582
5434,12.952943,77.577669,Bike,420,4.0,3,YN-547
5435,12.965263,77.603066,e-scooter,423,10.3,4,ZF-573
5436,12.976809,77.612944,bike,162,1.3,-1,BJ-668
5437,12.984131,77.596076,Bike,2750,10.1,1,BG-339
5438,12.982301,77.59513,Bike,3344,0.4,2,JR-425
5439,12.954095,77.609356,cycle,2136,7.4,1,MK-859
5440,12.982227,77.603398,4-wheeler,40,0.1,1,XJ-906
5441,12.984527,77.613835,Bicycle,28,3.1,0,ZH-737
5442,12.982649,77.579737,e-scooter,220,9.7,1,MT-633
5443,12.972396,77.596214,Bicycle,1757,5.5,1,KD-217
5444,12.983387,77.586418,CAR,66,10.4,0,SB-505
5445,12.972798,77.601634,BIKE,383,7.0,0,MF-356
5446,12.986393,77.60176,bike,299,5.1,2,AR-508
5447,12.965406,77.591494,e-scooter,266,8.6,1,KD-827
5448,12.991528,77.579892,cycle,2275,10.9,3,TE-663
5449,12.970901,77.577543,Bicycle,41,10.2,1,NC-529
5450,12.978788,77.580391,CAR,3608,8.2,1,KU-891
5451,12.990248,77.582228,Car,1245,1.6,0,TP-837
5452,12.957017,77.606905,bicycle,2488,7.3,5,DK-161
5453,12.970323,77.581628,4-wheeler,29,8.0,0,ZR-164
5454,12.967755,77.602089,e-scooter,5,4.6,5,YA-823
5455,12.969442,77.608454,CAR,222,5.6,1,
5456,12.975722,77.59884,bike,2924,9.2,0,FC-399
5457,12.953146,77.575943,scooter,331,0.9,0,RN-461
5458,12.963504,77.5787,e-scooter,217,14.2,2,BB-540
5459,12.990572,77.581234,BIKE,64,10.1,1,CL-355
5460,12.975179,77.594009,Bicycle,988,6.1,0,YW-737
5461,12.986377,77.595316,cycle,3028,0.1,0,TB-878
5462,12.95835,77.604976,4-wheeler,309,1.4,0,KP-434
5463,12.965477,77.591031,Bike,168,10.2,3,ZG-812
5464,12.976469,77.606977,Car,847,7.2,3,TP-444
5465,12.986484,77.614058,bike,1458,0.2,4,UL-634
5466,12.957134,77.597412,two_wheeler,476,3.1,0,DA-581
5467,12.980595,77.606221,two_wheeler,3846,0.6,1,WA-540
5468,12.958765,77.580168,Bike,12,0.5,2,
5469,12.984928,77.579717,Car,46,7.6,4,VA-152
5470,12.990293,77.583393,CAR,15,2.7,0,XP-359
5471,12.975893,77.588817,car,2559,6.7,4,YG-369
5472,12.965751,77.575103,bicycle,33,8.6,0,BB-691
5473,12.970366,77.575203,CAR,40,2.6,1,ND-222
5474,12.983743,77.597661,cycle,50,9.9,4,
5475,12.977278,77.594108,e-scooter,86,5.0,0,EQ-715
5476,12.955313,77.613446,bicycle,782,3.0,2,NA-261
5477,12.958837,77.577373,scooter,491,1.0,0,RH-498
5478,12.98094,77.577468,scooter,1266,5.4,1,PV-798
5479,12.963166,77.579824,e-scooter,61,5.9,1,HN-459
5480,12.96509,77.591185,CAR,1725,4.3,0,UC-267
5481,12.959668,77.603512,CAR,2211,2.0,1,VJ-380
5482,12.978332,77.61438,Bike,157,6.1,1,UJ-128
5483,12.978709,77.588145,two_wheeler,41,4.8,1,ZJ-680
5484,12.965057,77.59702,cycle,3468,0.6,4,
5485,12.968284,77.581431,,1963,8.2,1,RP-172
5486,12.955505,77.610755,e-scooter,2339,2.0,4,WS-975
5487,12.976218,77.592947,4-wheeler,94,8.7,0,FM-954
5488,12.98555,77.585538,car,9,5.6,0,SY-975
5489,12.961216,77.587253,scooter,30,0.4,0,
5490,12.956495,77.604069,bicycle,367,9.7,1,RC-417
5491,12.991068,77.602785,two_wheeler,383,2.7,0,ZQ-493
5492,12.985249,77.610025,car,138,2.5,0,YK-887
5493,12.960882,77.589218,Scooter,2338,3.2,0,HR-631
5494,12.960994,77.589394,bicycle,43,1.4,2,GS-352
5495,12.974974,77.602772,e-scooter,0,10.8,1,ER-127
5496,12.983769,77.591424,bike,168,1.1,0,HS-805
5497,12.983056,77.60607,Car,42,2.4,1,
5498,12.986126,77.595113,scooter,3362,7.3,1,QW-766
5499,12.980312,77.590856,,253,16.7,3,SB-950
5500,12.95223,77.590234,e-scooter,1205,4.6,1,UF-571
5501,12.986396,77.592482,CAR,21,10.2,0,BC-891
5502,12.973278,77.575279,Car,1837,6.7,2,WU-781
5503,12.967011,77.590555,Bicycle,1,4.0,3,JM-266
5504,12.972082,77.608743,4-wheeler,402,6.2,1,HC-415
5505,12.974324,77.57685,cycle,39,0.7,0,DH-630
5506,12.98092,77.582999,Scooter,1,3.0,1,YQ-437
5507,12.960832,77.586633,4-wheeler,24,5.7,3,CU-456
5508,12.96007,77.593204,Scooter,49,4.1,0,SB-311
5509,12.957816,77.611598,cycle,347,2.0,2,HN-895
5510,12.985626,77.606017,scooter,1870,0.3,3,ZY-616
5511,0.0,0.0,Scooter,222,0.7,3,MG-464
5512,12.984004,77.605142,Bicycle,2689,0.6,1,RY-849
5513,12.953037,77.603342,e-scooter,2661,3.5,4,
5514,12.989849,77.601882,Car,1,4.6,0,TY-607
5515,12.979574,77.581738,Scooter,2114,10.1,2,YN-367
5516,12.991361,77.593286,bicycle,32,0.3,1,VJ-963
5517,12.99113,77.585484,bicycle,23,8.9,1,NQ-333
5518,12.986162,77.606999,cycle,323,2.4,2,KR-696
5519,12.96044,77.601081,e-scooter,151,3.2,1,RC-495
5520,12.971123,77.591576,e-scooter,30,8.4,1,WH-164
5521,12.982369,77.601969,e-scooter,24,2.3,2,RE-254
5522,12.980737,77.608158,CAR,3,9.6,1,VR-307
5523,12.990098,77.596467,cycle,390,1.5,0,DV-495
5524,12.97033,77.588503,cycle,217,3.3,1,SR-803
5525,12.976274,77.594695,Car,577,2.0,2,GS-240
5526,12.985484,77.597971,car,3036,4.3,2,RJ-502
5527,12.986893,77.596235,4-wheeler,87,4.6,3,TQ-911
5528,12.970492,77.610185,e-scooter,1,10.6,1,FN-280
5529,12.975587,77.601679,Bike,40,4.1,1,AK-968
5530,12.985805,77.589536,Bike,8,1.2,4,FZ-818
5531,12.965674,77.597377,car,2145,0.5,0,FZ-332
5532,12.973091,77.609418,bicycle,47,9.5,2,SR-829
5533,12.967606,77.589579,Bike,7,8.3,1,AD-958
5534,12.98951,77.58786,bike,1848,6.5,1,YB-330
5535,12.974036,77.603488,CAR,304,9.7,1,BG-808
5536,12.966492,77.582583,cycle,12,10.8,1,UX-665
5537,12.984507,77.584056,scooter,3548,6.3,0,MA-170
5538,12.967073,77.591728,Bicycle,8,2.4,1,NJ-852
5539,12.987466,77.582493,bike,231,3.3,1,YX-455
5540,12.963049,77.589856,CAR,45,1.6,1,MA-174
5541,12.958798,77.576765,bicycle,2,0.2,1,SM-819
5542,12.969315,77.575912,Bike,1654,1.4,1,MX-394
5543,12.966981,77.585739,Scooter,47,1.9,2,QG-745
5544,12.991264,77.581969,car,41,8.7,2,LP-941
5545,12.990096,77.602939,car,471,7.2,2,EF-701
5546,12.983167,77.592648,BIKE,194,2.5,1,DZ-602
5547,12.98286,77.604958,CAR,222,1.7,0,NL-826
5548,12.982721,77.607471,Bicycle,103,10.5,2,XK-819
5549,12.963043,77.581221,e-scooter,370,7.0,3,DN-841
5550,12.975448,77.601592,Bike,201,2.1,0,
5551,12.985391,77.614585,bicycle,3,2.6,0,NJ-531
5552,12.973689,77.600598,cycle,721,3.6,1,KY-626
5553,12.985477,77.614574,4-wheeler,1352,3.8,0,VL-243
5554,12.968461,77.584434,BIKE,214,4.6,2,YT-466
5555,12.968522,77.588958,Scooter,395,9.8,0,EW-739
5556,12.971713,77.583007,CAR,388,6.2,2,WW-987
5557,12.983589,77.604884,bicycle,83,4.5,0,HZ-771
5558,12.986731,77.607519,bicycle,325,0.3,3,SD-129
5559,12.964135,77.606452,bike,1,4.6,0,UW-378
5560,12.99048,77.576927,,400,4.2,3,YM-603
5561,12.977922,77.5985,bike,38,0.5,1,BP-743
5562,12.973022,77.597783,Car,478,2.0,3,SH-780
5563,12.973941,77.590923,BIKE,47,4.5,3,ZA-965
5564,12.958665,77.588996,bike,348,7.1,0,MA-645
5565,12.98995,77.598284,Bike,31,2.6,2,RH-896
5566,12.989864,77.608875,car,31,2.8,1,UG-263
5567,12.956538,77.611246,BIKE,12,3.2,0,
5568,12.991111,77.588988,bike,2892,1.5,1,AM-235
5569,12.965033,77.604765,scooter,1556,3.8,2,
5570,12.953276,77.587447,Bicycle,2942,2.7,2,LS-705
5571,12.989486,77.604626,cycle,908,1.6,1,FM-104
5572,12.983081,77.599492,bicycle,233,9.2,2,VE-119
5573,12.975247,77.588387,bike,86,0.5,0,SN-837
5574,12.963126,77.597128,Scooter,2507,8.3,4,JL-293
5575,12.952964,77.607175,two_wheeler,640,3.6,1,EV-893
5576,12.956956,77.611841,two_wheeler,42,1.8,0,JT-507
5577,12.961928,77.595166,Car,371,9.5,0,QP-478
5578,12.970248,77.596809,car,37,10.2,2,VG-285
5579,12.967683,77.614184,BIKE,308,2.3,2,LQ-808
5580,12.964809,77.612393,scooter,1742,8.2,1,DQ-354
5581,12.957765,77.611079,Bike,196,9.3,2,AD-682
